bucket,deviceid,datatype,e,f,ap,ca,cb,cc,pf,rp,va,vb,vc
2025-03-22T22:00:00.000Z,METER-002,TCMData,5080.739054,49.97,989.286,4.518,4.322,4.366,0.9884,151.939,235.363,225.714,221.011
2025-03-22T22:15:00.000Z,METER-001,TCMData,10157.68204,49.974,2512.562,11.61,12.14,12.279,0.9395,916.105,218.137,230.164,219.751
2025-03-22T22:15:00.000Z,METER-002,TCMData,5081.096519,49.988,1429.862,6.793,6.072,6.379,0.9813,280.159,236.096,225.047,220.287
2025-03-22T22:30:00.000Z,METER-001,TCMData,10158.256002,50.053,2295.847,9.696,11.215,10.516,0.9831,427.071,219.005,230.427,219.321
2025-03-22T22:30:00.000Z,METER-002,TCMData,5081.359454,49.982,1051.74,4.654,4.816,4.858,0.9722,253.265,235.304,224.319,219.898
2025-03-22T22:45:00.000Z,METER-001,TCMData,10158.8165,49.973,2241.992,9.973,10.682,9.894,0.987,364.837,218.849,229.824,220.515
2025-03-22T22:45:00.000Z,METER-002,TCMData,5081.548677,50.047,756.893,4.272,2.626,3.737,0.9426,268.01,235.698,224.929,218.913
2025-03-22T23:00:00.000Z,METER-001,TCMData,10159.059556,50.03,972.224,5.047,4.178,4.427,0.9564,297.049,218.814,229.727,221.668
2025-03-22T23:00:00.000Z,METER-002,TCMData,5081.66964,50.044,483.851,2.28,2.177,2.341,0.9426,171.418,236.893,224.196,218.505
2025-03-22T23:15:00.000Z,METER-001,TCMData,10159.292413,50.032,931.428,4.125,4.79,4.068,0.9643,255.863,218.999,229.51,221.068
2025-03-22T23:15:00.000Z,METER-002,TCMData,5081.810448,50.053,563.233,2.787,2.5,2.723,0.9298,223.034,237.791,223.979,218.966
2025-03-22T23:30:00.000Z,METER-001,TCMData,10159.526532,50.001,936.477,4.476,4.11,4.551,0.9567,285.095,218.555,230.202,221.87
2025-03-22T23:30:00.000Z,METER-002,TCMData,5081.93234,49.965,487.568,2.438,2.661,1.896,0.9229,203.343,238.719,222.848,218.171
2025-03-22T23:45:00.000Z,METER-001,TCMData,10159.763044,49.99,946.047,4.808,4.403,4.484,0.925,388.668,219.308,230.635,222.132
2025-03-22T23:45:00.000Z,METER-002,TCMData,5082.044893,50.049,450.213,1.874,1.854,2.755,0.9223,188.62,237.592,221.866,218.118
2025-03-23T00:00:00.000Z,METER-001,TCMData,10160.006703,49.983,974.637,4.386,4.268,4.879,0.967,256.801,219.016,230.095,221.167
2025-03-23T00:00:00.000Z,METER-002,TCMData,5082.151036,50.041,424.57,1.932,1.871,2.108,0.9548,132.151,237.42,220.796,218.8
2025-03-23T00:15:00.000Z,METER-001,TCMData,10160.240619,50.029,935.664,4.188,4.107,4.674,0.9704,232.925,219.697,229.195,220.253
2025-03-23T00:15:00.000Z,METER-002,TCMData,5082.286625,50.01,542.358,2.672,2.465,2.312,0.9663,144.555,236.876,221.995,219.278
2025-03-23T00:30:00.000Z,METER-001,TCMData,10160.490058,49.953,997.754,4.988,4.272,4.915,0.9476,336.422,219.003,228.835,220.726
2025-03-23T00:30:00.000Z,METER-002,TCMData,5082.410733,50.033,496.432,2.823,1.912,2.205,0.952,159.543,236.306,220.909,219.029
2025-03-23T00:45:00.000Z,METER-001,TCMData,10160.700342,49.985,841.137,4.24,4.028,3.384,0.9719,203.841,219.7,228.143,220.679
2025-03-23T00:45:00.000Z,METER-002,TCMData,5082.532038,49.978,485.219,2.19,2.271,2.392,0.9401,176.011,237.487,221.343,219.07
2025-03-23T01:00:00.000Z,METER-001,TCMData,10160.966476,49.994,1064.536,4.774,4.92,4.955,0.9765,234.827,220.04,228.234,221.436
2025-03-23T01:00:00.000Z,METER-002,TCMData,5082.625996,50.057,375.834,2.31,1.302,1.565,0.9604,109.024,238.662,221.851,219.812
2025-03-23T01:15:00.000Z,METER-001,TCMData,10161.215067,50.049,994.364,4.489,4.812,4.654,0.9573,300.304,219.748,228.27,221.871
2025-03-23T01:15:00.000Z,METER-002,TCMData,5082.762212,50.053,544.863,2.094,2.41,2.793,0.9882,84.411,237.627,222.335,220.174
2025-03-23T01:30:00.000Z,METER-001,TCMData,10161.42717,50.034,848.411,3.525,3.63,4.701,0.9632,236.823,219.453,228.076,221.178
2025-03-23T01:30:00.000Z,METER-002,TCMData,5082.910232,49.955,592.078,2.789,2.666,2.567,0.9775,127.756,236.638,222.39,220.542
2025-03-23T01:45:00.000Z,METER-001,TCMData,10161.663521,50.017,945.404,4.357,4.227,4.393,0.9792,195.761,220.152,228.747,220.664
2025-03-23T01:45:00.000Z,METER-002,TCMData,5083.033683,49.975,493.803,1.907,2.268,2.649,0.9554,152.649,236.999,223.004,221.64
2025-03-23T02:00:00.000Z,METER-001,TCMData,10161.895024,50.018,926.014,5.053,4.232,4.151,0.9282,371.111,219.483,228.513,220.261
2025-03-23T02:00:00.000Z,METER-002,TCMData,5083.142398,50.027,434.861,2.082,1.93,1.982,0.9557,133.89,237.802,223.009,222.37
2025-03-23T02:15:00.000Z,METER-001,TCMData,10162.13949,49.946,977.864,4.322,4.175,4.857,0.9862,163.872,218.46,228.615,221.153
2025-03-23T02:15:00.000Z,METER-002,TCMData,5083.268778,49.999,505.521,1.899,2.627,2.283,0.9782,107.194,238.832,222.902,221.256
2025-03-23T02:30:00.000Z,METER-001,TCMData,10162.401025,50.018,1046.14,6.02,5.037,3.754,0.9498,344.427,218.553,228.734,222.006
2025-03-23T02:30:00.000Z,METER-002,TCMData,5083.400612,49.991,527.338,2.733,2.521,2.188,0.9327,203.928,238.177,223.574,221.969
2025-03-23T02:45:00.000Z,METER-001,TCMData,10162.644195,50.038,972.679,4.469,4.354,5.032,0.9408,350.559,218.776,229.861,222.968
2025-03-23T02:45:00.000Z,METER-002,TCMData,5083.529472,49.948,515.44,2.11,2.552,2.437,0.9574,155.489,238.676,223.051,220.772
2025-03-23T03:00:00.000Z,METER-001,TCMData,10162.881533,50.037,949.35,4.206,4.499,4.853,0.9361,356.661,219.365,230.203,223.6
2025-03-23T03:00:00.000Z,METER-002,TCMData,5083.667202,50.054,550.922,2.749,3.832,1.046,0.9528,175.573,238.46,223.214,220.577
2025-03-23T03:15:00.000Z,METER-001,TCMData,10163.136826,50.05,1021.173,4.506,4.754,4.78,0.9747,233.986,219.16,229.59,222.82
2025-03-23T03:15:00.000Z,METER-002,TCMData,5083.773766,50.005,426.256,2.03,2.019,1.916,0.9436,149.509,237.837,224.275,219.529
2025-03-23T03:30:00.000Z,METER-001,TCMData,10163.375582,50.049,955.022,4.582,4.294,4.334,0.9661,255.193,219.925,229.826,223.769
2025-03-23T03:30:00.000Z,METER-002,TCMData,5083.890647,50.017,467.524,2.321,2.25,2.005,0.9394,170.612,236.655,224.345,220.157
2025-03-23T03:45:00.000Z,METER-001,TCMData,10163.619127,49.951,974.18,4.166,4.753,5.024,0.9353,368.709,219.317,230.071,222.978
2025-03-23T03:45:00.000Z,METER-002,TCMData,5084.023016,49.965,529.476,2.017,2.711,2.52,0.9645,144.914,235.603,224.75,221.326
2025-03-23T04:00:00.000Z,METER-001,TCMData,10163.841137,49.979,888.042,4.079,4.468,4.265,0.9268,359.742,219.417,230.876,222.782
2025-03-23T04:00:00.000Z,METER-002,TCMData,5084.145325,50.049,489.236,1.925,2.323,2.563,0.9479,164.393,236.183,224.32,221.511
2025-03-23T04:15:00.000Z,METER-001,TCMData,10164.088091,49.979,987.815,5.025,4.727,4.347,0.9357,372.562,220.201,231.615,222.079
2025-03-23T04:15:00.000Z,METER-002,TCMData,5084.275215,50.031,519.558,2.796,2.034,2.626,0.9205,220.624,235.925,224.798,220.625
2025-03-23T04:30:00.000Z,METER-001,TCMData,10164.331793,49.986,974.808,4.325,4.274,4.701,0.9762,216.624,221.059,232.458,222.243
2025-03-23T04:30:00.000Z,METER-002,TCMData,5084.369881,49.974,378.663,2.209,2.069,1.889,0.8094,274.787,237.039,225.51,220.16
2025-03-23T04:45:00.000Z,METER-001,TCMData,10164.585635,50.017,1015.37,4.601,5.573,3.965,0.9573,306.632,220.671,232.585,221.868
2025-03-23T04:45:00.000Z,METER-002,TCMData,5084.493861,49.979,495.919,2.847,2.004,1.89,0.9707,122.72,236.219,225.221,220.732
2025-03-23T05:00:00.000Z,METER-001,TCMData,10164.831191,50.039,982.226,4.727,4.452,4.953,0.9233,408.649,221.85,232.688,222.943
2025-03-23T05:00:00.000Z,METER-002,TCMData,5084.610287,50.054,465.704,1.849,2.535,2.064,0.9518,150.07,235.95,225.132,221.877
2025-03-23T05:15:00.000Z,METER-001,TCMData,10165.072256,50.04,964.26,4.472,4.796,4.244,0.9483,322.55,222.12,232.996,222.12
2025-03-23T05:15:00.000Z,METER-002,TCMData,5084.739324,50.044,516.147,1.998,2.25,2.692,0.981,102.138,236.3,224.715,221.279
2025-03-23T05:30:00.000Z,METER-001,TCMData,10165.295663,50.035,893.629,4.152,4.078,4.07,0.9678,232.442,221.456,231.833,222.378
2025-03-23T05:30:00.000Z,METER-002,TCMData,5084.85417,49.992,459.382,2.031,2.003,2.201,0.9721,110.792,236.811,225.052,220.242
2025-03-23T05:45:00.000Z,METER-001,TCMData,10165.548817,49.987,1012.614,4.749,4.807,4.536,0.9565,308.946,221.491,232.218,222.441
2025-03-23T05:45:00.000Z,METER-002,TCMData,5084.98602,49.997,527.4,2.199,2.686,2.208,0.9833,97.602,236.944,224.527,219.141
2025-03-23T06:00:00.000Z,METER-001,TCMData,10166.095408,50.005,2186.365,10.545,9.917,9.599,0.9709,539.534,220.397,232.291,221.538
2025-03-23T06:00:00.000Z,METER-002,TCMData,5085.241888,50.012,1023.473,4.96,4.516,4.532,0.9655,276.093,238,224.091,218.972
2025-03-23T06:15:00.000Z,METER-001,TCMData,10166.634218,50.009,2155.24,9.758,10.115,10.152,0.9588,638.505,219.798,233.415,220.603
2025-03-23T06:15:00.000Z,METER-002,TCMData,5085.471285,50.056,917.587,4.329,4.57,4.276,0.9217,386.054,237.193,224.83,218
2025-03-23T06:30:00.000Z,METER-001,TCMData,10167.011402,50.01,1508.736,6.966,7.129,7.327,0.9434,530.184,219.69,232.43,219.768
2025-03-23T06:30:00.000Z,METER-002,TCMData,5085.7182,50.053,987.661,4.317,3.887,5.902,0.9274,398.427,236.581,224.381,218.526
2025-03-23T06:45:00.000Z,METER-001,TCMData,10167.338633,50.02,1308.923,6.201,5.867,6.613,0.9386,481.097,220.877,232.18,218.801
2025-03-23T06:45:00.000Z,METER-002,TCMData,5085.999817,49.976,1126.467,4.84,5.54,5.057,0.9689,287.865,235.454,223.907,218.503
2025-03-23T07:00:00.000Z,METER-001,TCMData,10167.766058,49.986,1709.699,7.944,8.579,8.112,0.9272,690.495,221.982,232.999,218.618
2025-03-23T07:00:00.000Z,METER-002,TCMData,5086.258673,50.02,1035.423,4.701,4.915,5.022,0.9375,384.242,235.806,223.647,219.568
2025-03-23T07:15:00.000Z,METER-001,TCMData,10168.312385,50.028,2185.31,10.074,10.205,10.325,0.9538,688.021,221.839,233.383,218.53
2025-03-23T07:15:00.000Z,METER-002,TCMData,5086.482653,49.982,895.92,4.585,4.061,3.794,0.9564,273.66,234.903,224.072,218.744
2025-03-23T07:30:00.000Z,METER-001,TCMData,10168.62967,50.029,1269.141,5.975,6.028,5.943,0.9461,434.461,221.094,233.609,218.068
2025-03-23T07:30:00.000Z,METER-002,TCMData,5086.698124,50.051,861.884,4.589,4.353,4.348,0.8617,507.64,235.873,223.296,218.25
2025-03-23T07:45:00.000Z,METER-001,TCMData,10168.966193,49.949,1346.091,6.719,6.152,6.298,0.9367,503.375,221.579,234.369,218.799
2025-03-23T07:45:00.000Z,METER-002,TCMData,5086.962935,49.984,1059.244,4.984,5.169,4.618,0.9554,327.498,234.702,222.9,218
2025-03-23T08:00:00.000Z,METER-001,TCMData,10169.80676,49.985,3362.267,15.544,16.34,15.833,0.939,1231.767,220.657,234.74,219.993
2025-03-23T08:00:00.000Z,METER-002,TCMData,5087.340204,50.018,1509.077,7.131,7.234,7.296,0.9245,622.003,235.554,223.708,218.905
2025-03-23T08:15:00.000Z,METER-001,TCMData,10170.7807,49.976,3895.759,17.652,17.905,17.751,0.9724,935.378,221.846,235.326,219.246
2025-03-23T08:15:00.000Z,METER-002,TCMData,5087.645831,50.023,1222.507,5.953,5.41,5.857,0.9417,436.661,234.535,224.168,219.782
2025-03-23T08:30:00.000Z,METER-001,TCMData,10171.644244,50.003,3454.175,16.672,15.987,16.344,0.9362,1297.284,222.735,234.679,220.252
2025-03-23T08:30:00.000Z,METER-002,TCMData,5087.982278,50.042,1345.789,6.04,5.785,6.472,0.9769,294.401,234.852,223.33,219.479
2025-03-23T08:45:00.000Z,METER-001,TCMData,10172.48101,49.966,3347.064,16.466,14.693,14.747,0.9681,866.194,223.417,235.067,219.329
2025-03-23T08:45:00.000Z,METER-002,TCMData,5088.475617,49.978,1973.354,8.218,9.22,9.215,0.9843,354.159,234.231,224.102,218.647
2025-03-23T09:00:00.000Z,METER-001,TCMData,10173.119417,50.009,2553.629,11.656,11.951,12.167,0.946,875.083,222.707,236.126,220.284
2025-03-23T09:00:00.000Z,METER-002,TCMData,5088.931362,49.961,1822.98,8.406,8.772,8.341,0.9496,601.647,234.845,223.588,218.591
2025-03-23T09:15:00.000Z,METER-001,TCMData,10173.835499,50.057,2864.33,12.611,13.219,12.942,0.9773,620.302,223.342,235.472,221.463
2025-03-23T09:15:00.000Z,METER-002,TCMData,5089.280221,50.044,1395.437,6.127,6.928,6.9,0.929,555.725,233.829,224.312,219.32
2025-03-23T09:30:00.000Z,METER-001,TCMData,10174.436248,50.023,2402.996,11.357,11.104,11.139,0.9453,829.26,224.154,234.422,222.338
2025-03-23T09:30:00.000Z,METER-002,TCMData,5089.661863,50.035,1526.566,7.295,7.279,7.442,0.922,641.029,234.07,223.561,219.223
2025-03-23T09:45:00.000Z,METER-001,TCMData,10175.260474,49.946,3296.902,15.945,15.999,15.087,0.9269,1334.805,224.12,234.717,221.812
2025-03-23T09:45:00.000Z,METER-002,TCMData,5090.146859,50.008,1939.983,9.115,8.66,9.255,0.9511,629.97,234.522,224.526,220.098
2025-03-23T10:00:00.000Z,METER-001,TCMData,10175.860031,50.009,2398.228,12.028,12.465,11.974,0.8692,1364.426,223.694,235.913,221.346
2025-03-23T10:00:00.000Z,METER-002,TCMData,5090.638669,49.982,1967.24,9.049,8.938,8.759,0.9781,418.368,233.432,224.268,219.06
2025-03-23T10:15:00.000Z,METER-001,TCMData,10176.47712,49.991,2468.358,11.979,11.839,11.526,0.9229,1029.606,223.556,235.766,221.707
2025-03-23T10:15:00.000Z,METER-002,TCMData,5091.024016,49.951,1541.387,6.694,6.938,7.125,0.9885,235.539,232.265,223.821,219.979
2025-03-23T10:30:00.000Z,METER-001,TCMData,10177.313805,49.983,3346.741,15.874,15.774,15.469,0.941,1203.565,223.269,235.322,220.769
2025-03-23T10:30:00.000Z,METER-002,TCMData,5091.373292,50.058,1397.104,6.206,6.389,7.058,0.9446,485.65,231.351,224.932,221.089
2025-03-23T10:45:00.000Z,METER-001,TCMData,10178.131703,49.975,3271.591,15.86,15.13,15.674,0.929,1303.074,222.295,235.989,220.907
2025-03-23T10:45:00.000Z,METER-002,TCMData,5091.69908,50.014,1303.15,6.016,6.414,5.52,0.9658,349.669,230.712,225.655,220.161
2025-03-23T11:00:00.000Z,METER-001,TCMData,10178.731814,50.007,2400.444,10.974,11.142,11.19,0.9555,741.466,221.215,236.602,221.078
2025-03-23T11:00:00.000Z,METER-002,TCMData,5092.084441,50.048,1541.443,8.048,7.029,6.435,0.9524,493.602,229.904,226.692,220.544
2025-03-23T11:15:00.000Z,METER-001,TCMData,10179.517416,50.024,3142.406,14.459,14.907,14.569,0.9474,1061.423,221.508,236.426,221.511
2025-03-23T11:15:00.000Z,METER-002,TCMData,5092.458761,50.012,1497.279,6.955,7.22,6.881,0.9475,505.476,229.295,225.993,220.171
2025-03-23T11:30:00.000Z,METER-001,TCMData,10180.22512,50.03,2830.817,12.834,12.852,12.678,0.976,632.077,221.819,236.698,221.925
2025-03-23T11:30:00.000Z,METER-002,TCMData,5092.80188,49.942,1372.477,6.408,6.371,6.692,0.9407,495.004,228.509,224.821,221.064
2025-03-23T11:45:00.000Z,METER-001,TCMData,10180.849286,50.032,2496.663,12.317,11.431,11.647,0.9316,973.735,222.242,236.94,222.21
2025-03-23T11:45:00.000Z,METER-002,TCMData,5093.093823,49.974,1167.771,4.789,5.595,5.75,0.9643,320.772,229.656,224.212,221.69
2025-03-23T12:00:00.000Z,METER-001,TCMData,10181.766179,50.053,3667.572,16.837,16.313,16.392,0.9773,795.676,222.872,237.539,221.341
2025-03-23T12:00:00.000Z,METER-002,TCMData,5093.46083,50.027,1468.028,6.872,6.463,6.803,0.9717,356.807,230.488,223.183,221.541
2025-03-23T12:15:00.000Z,METER-001,TCMData,10182.57687,49.947,3242.762,15.269,15.66,14.754,0.9399,1178.106,222.086,236.479,221.148
2025-03-23T12:15:00.000Z,METER-002,TCMData,5093.894493,50.022,1734.653,8.265,7.887,8.195,0.9494,573.858,231.55,223.305,220.551
2025-03-23T12:30:00.000Z,METER-001,TCMData,10183.509669,49.993,3731.195,16.746,16.309,16.931,0.9873,600.597,222.434,236.534,221.479
2025-03-23T12:30:00.000Z,METER-002,TCMData,5094.320792,49.993,1705.197,7.978,7.977,7.965,0.9534,539.419,230.445,222.124,220.358
2025-03-23T12:45:00.000Z,METER-001,TCMData,10184.379159,49.998,3477.961,16.578,16.368,16.303,0.9348,1321.037,221.972,237.096,220.819
2025-03-23T12:45:00.000Z,METER-002,TCMData,5094.8129,50.046,1968.431,9.739,9.011,9.163,0.9412,706.697,231.541,222.332,220.481
2025-03-23T13:00:00.000Z,METER-001,TCMData,10185.294353,50.005,3660.775,16.584,16.025,16.617,0.9854,633.37,221.359,236.535,221.35
2025-03-23T13:00:00.000Z,METER-002,TCMData,5095.244636,49.976,1726.942,7.877,8.623,8.077,0.938,638.036,231.324,222.414,220.423
2025-03-23T13:15:00.000Z,METER-001,TCMData,10185.974491,50.01,2720.551,12.383,12.113,11.911,0.9892,402.629,220.445,237.69,221.739
2025-03-23T13:15:00.000Z,METER-002,TCMData,5095.745653,50.045,2004.067,9.05,9.259,9.738,0.9524,641.119,231.158,223.523,220.522
2025-03-23T13:30:00.000Z,METER-001,TCMData,10186.694762,50.008,2881.085,12.725,13.11,13.132,0.9801,584.067,220.185,237.468,221.311
2025-03-23T13:30:00.000Z,METER-002,TCMData,5096.142461,49.987,1587.23,8.794,9.124,8.399,0.8049,1170.283,230.781,223.363,220.258
2025-03-23T13:45:00.000Z,METER-001,TCMData,10187.657508,50.057,3850.983,17.584,17.829,17.084,0.972,931.281,219.006,238.446,221.781
2025-03-23T13:45:00.000Z,METER-002,TCMData,5096.495328,49.976,1411.468,6.628,6.53,6.754,0.9437,494.987,231.3,223.767,220.987
2025-03-23T14:00:00.000Z,METER-001,TCMData,10188.300716,50.033,2572.834,11.708,11.064,11.865,0.9838,468.382,219.901,237.743,221.867
2025-03-23T14:00:00.000Z,METER-002,TCMData,5096.828967,49.989,1334.555,7.406,7.374,6.973,0.8153,947.754,231.513,224.696,220.998
2025-03-23T14:15:00.000Z,METER-001,TCMData,10189.025923,50.028,2900.828,14.2,14.054,13.505,0.9221,1217.57,219.399,236.643,221.989
2025-03-23T14:15:00.000Z,METER-002,TCMData,5097.149499,49.965,1282.128,5.854,5.255,7.321,0.9234,533.028,232.249,224.568,221.225
2025-03-23T14:30:00.000Z,METER-001,TCMData,10189.910421,50.021,3537.991,16.127,16.711,16.106,0.9601,1030.535,219.087,235.778,222.745
2025-03-23T14:30:00.000Z,METER-002,TCMData,5097.618939,49.944,1877.76,8.821,8.637,8.182,0.9704,467.574,232.728,224.54,222.007
2025-03-23T14:45:00.000Z,METER-001,TCMData,10190.633666,50.012,2892.978,13.398,12.727,12.918,0.9843,519.1,219.992,235.938,221.605
2025-03-23T14:45:00.000Z,METER-002,TCMData,5098.02619,50.016,1629.004,7.453,7.578,8.004,0.9394,594.513,231.694,223.673,222.17
2025-03-23T15:00:00.000Z,METER-001,TCMData,10191.32338,49.949,2758.856,12.911,12.885,12.452,0.9569,837.135,219.754,236.674,221.979
2025-03-23T15:00:00.000Z,METER-002,TCMData,5098.34891,50.042,1290.882,6.092,5.674,5.999,0.9626,363.402,232.837,223.748,222.811
2025-03-23T15:15:00.000Z,METER-001,TCMData,10192.192162,49.941,3475.128,16.335,16.208,16.606,0.9404,1256.529,218.949,235.694,222.028
2025-03-23T15:15:00.000Z,METER-002,TCMData,5098.690411,50.048,1366.005,6.502,6.168,6.209,0.9581,408.398,233.629,222.839,223.199
2025-03-23T15:30:00.000Z,METER-001,TCMData,10193.149974,50.055,3831.249,17.405,17.193,17.844,0.9735,900.089,218.495,234.614,222.305
2025-03-23T15:30:00.000Z,METER-002,TCMData,5099.153089,49.996,1850.713,9.246,8.478,8.874,0.9209,783.16,233.936,222.396,223.676
2025-03-23T15:45:00.000Z,METER-001,TCMData,10194.060966,49.983,3643.97,17.307,17.409,17.048,0.9382,1343.66,219.031,234.336,221.893
2025-03-23T15:45:00.000Z,METER-002,TCMData,5099.593107,49.945,1760.073,7.95,8.065,8.082,0.9688,450.189,233.158,221.241,224.135
2025-03-23T16:00:00.000Z,METER-001,TCMData,10194.832011,50.055,3084.179,13.703,14.021,13.944,0.9859,522.948,220.05,233.41,222.213
2025-03-23T16:00:00.000Z,METER-002,TCMData,5099.99753,50.047,1617.692,7.666,7.631,8.006,0.921,684.152,233.513,220.863,223.981
2025-03-23T16:15:00.000Z,METER-001,TCMData,10195.731308,50.055,3597.186,17.306,16.579,16.95,0.9442,1254.77,220.307,232.66,221.533
2025-03-23T16:15:00.000Z,METER-002,TCMData,5100.286971,49.993,1157.765,5.266,5.464,5.921,0.9211,489.299,234.643,219.942,224.808
2025-03-23T16:30:00.000Z,METER-001,TCMData,10196.423487,50.034,2768.717,12.26,12.443,13.021,0.9787,580.371,220.899,233.344,220.67
2025-03-23T16:30:00.000Z,METER-002,TCMData,5100.640554,49.969,1414.332,6.591,6.125,7.054,0.9455,486.902,234.967,220.111,225.884
2025-03-23T16:45:00.000Z,METER-001,TCMData,10197.368344,50.038,3779.429,17.208,16.739,17.454,0.981,747.359,220.586,232.859,221.13
2025-03-23T16:45:00.000Z,METER-002,TCMData,5101.044037,49.971,1613.934,7.547,7.37,7.113,0.9692,409.96,233.932,220.196,226.151
2025-03-23T17:00:00.000Z,METER-001,TCMData,10198.308924,49.952,3762.32,17.951,18.102,17.766,0.9325,1456.991,221.602,232.006,221.093
2025-03-23T17:00:00.000Z,METER-002,TCMData,5101.358297,49.941,1257.039,6.47,5.947,5.54,0.9272,507.905,234.007,219.193,226.338
2025-03-23T17:15:00.000Z,METER-001,TCMData,10199.225675,49.985,3667.005,17.749,17.354,17.444,0.9317,1429.243,221.835,231.395,220.865
2025-03-23T17:15:00.000Z,METER-002,TCMData,5101.617668,49.973,1037.485,5.107,5.354,5.883,0.8406,668.556,233.264,219.799,226.586
2025-03-23T17:30:00.000Z,METER-001,TCMData,10199.792262,49.953,2266.348,10.86,10.926,10.895,0.926,924.236,221.175,230.888,221.987
2025-03-23T17:30:00.000Z,METER-002,TCMData,5101.925283,49.984,1230.461,6.01,5.933,5.537,0.9343,469.424,232.884,219.506,225.671
2025-03-23T17:45:00.000Z,METER-001,TCMData,10200.644375,49.978,3408.453,15.803,16.157,16.428,0.9418,1216.988,221.218,229.935,221.997
2025-03-23T17:45:00.000Z,METER-002,TCMData,5102.261497,49.958,1344.856,6.339,5.759,6.721,0.946,460.722,233.857,220.377,225.594
2025-03-23T18:00:00.000Z,METER-001,TCMData,10201.333367,50.014,2755.967,13.641,11.805,13.736,0.9413,987.973,220.519,230.016,221.946
2025-03-23T18:00:00.000Z,METER-002,TCMData,5102.591872,49.987,1321.499,5.78,6.1,6.059,0.9746,303.626,234.523,219.621,226.116
2025-03-23T18:15:00.000Z,METER-001,TCMData,10201.988577,50.058,2620.841,11.81,13.123,12.931,0.9291,1042.919,219.963,229.562,220.948
2025-03-23T18:15:00.000Z,METER-002,TCMData,5102.961051,50.02,1476.714,7.151,6.938,6.867,0.9309,579.295,234.244,219.759,227.229
2025-03-23T18:30:00.000Z,METER-001,TCMData,10202.815754,49.948,3308.707,14.945,14.984,15.282,0.9822,632.691,220.213,228.87,221.495
2025-03-23T18:30:00.000Z,METER-002,TCMData,5103.264241,50.01,1212.759,5.415,5.426,6.028,0.9473,410.043,234.233,220.793,228
2025-03-23T18:45:00.000Z,METER-001,TCMData,10203.694342,50.053,3514.352,16.925,16.533,17.131,0.9319,1367.877,221.346,228.116,221.446
2025-03-23T18:45:00.000Z,METER-002,TCMData,5103.6893,50.027,1700.236,8.067,7.368,7.344,0.981,335.921,235.101,220.934,228.68
2025-03-23T19:00:00.000Z,METER-001,TCMData,10204.115939,50.051,1686.386,8.223,7.819,8.419,0.9283,675.43,221.074,227.002,220.303
2025-03-23T19:00:00.000Z,METER-002,TCMData,5103.954137,49.998,1059.349,5.257,4.776,4.768,0.9433,372.607,234.083,220.445,228.3
2025-03-23T19:15:00.000Z,METER-001,TCMData,10204.586498,50,1882.235,9.235,8.773,8.87,0.9426,666.732,221.47,225.851,221.318
2025-03-23T19:15:00.000Z,METER-002,TCMData,5104.266266,49.961,1248.517,5.313,5.58,5.854,0.9831,232.758,233.187,220.268,229.069
2025-03-23T19:30:00.000Z,METER-001,TCMData,10205.117457,49.955,2123.834,9.586,9.824,9.681,0.9846,377.102,220.515,225.61,221.226
2025-03-23T19:30:00.000Z,METER-002,TCMData,5104.567208,49.96,1203.769,5.553,6.105,5.534,0.9261,490.508,232.307,220.29,227.886
2025-03-23T19:45:00.000Z,METER-001,TCMData,10205.627445,50.033,2039.953,9.813,9.027,9.186,0.9807,407.187,221.66,225.155,221.203
2025-03-23T19:45:00.000Z,METER-002,TCMData,5104.821644,50.029,1017.743,5.257,5.309,5.249,0.8504,629.796,232.384,220.617,228.121
2025-03-23T20:00:00.000Z,METER-001,TCMData,10206.129292,49.956,2007.39,9.566,10.046,8.228,0.9705,498.839,222.787,225.738,220.144
2025-03-23T20:00:00.000Z,METER-002,TCMData,5105.03476,50.036,852.465,3.978,3.688,3.707,0.9895,124.645,232.143,221.053,228.558
2025-03-23T20:15:00.000Z,METER-001,TCMData,10206.589476,50.007,1840.738,8.255,8.801,8.937,0.9556,567.654,221.63,224.666,220.692
2025-03-23T20:15:00.000Z,METER-002,TCMData,5105.328483,49.968,1174.894,5.811,5.524,5.238,0.9359,442.324,231.978,222.046,227.718
2025-03-23T20:30:00.000Z,METER-001,TCMData,10207.164518,50.041,2300.169,10.73,10.427,10.617,0.9756,517.906,222.134,224.179,221.532
2025-03-23T20:30:00.000Z,METER-002,TCMData,5105.549775,49.957,885.169,3.945,4.314,3.943,0.9573,267.24,232.208,222.768,227.025
2025-03-23T20:45:00.000Z,METER-001,TCMData,10207.693671,49.947,2116.611,9.846,10.07,9.467,0.9691,538.514,222.739,224.67,221.561
2025-03-23T20:45:00.000Z,METER-002,TCMData,5105.816951,49.966,1068.706,4.935,5.112,4.556,0.9669,282.154,232.31,221.775,227.145
2025-03-23T21:00:00.000Z,METER-001,TCMData,10208.272176,49.963,2314.019,11.449,10.968,10.778,0.9394,844.756,222.82,224.715,220.365
2025-03-23T21:00:00.000Z,METER-002,TCMData,5106.153029,50.036,1344.312,5.966,5.939,6.593,0.9603,390.506,232.262,222.05,226.792
2025-03-23T21:15:00.000Z,METER-001,TCMData,10208.762835,49.999,1962.638,9.442,9.095,9.103,0.9586,583.29,223.348,223.777,219.553
2025-03-23T21:15:00.000Z,METER-002,TCMData,5106.392942,49.971,959.651,3.92,4.327,4.707,0.9809,190.433,232.256,221.055,226.4
